task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
73	8f/281c96	3180	similarity (22)	COMPLETED	0	2015-05-10 13:15:38.522	276ms	200ms	2.0%	35.5 MB	150 MB	35.5 MB	150 MB	177.2 KB	7.7 KB	223	472	276	200	37228544	157253632	37232640	157257728	181482	7921
76	e1/cbf618	3314	similarity (25)	COMPLETED	0	2015-05-10 13:15:38.593	286ms	170ms	0.0%	35.5 MB	150 MB	35.5 MB	150 MB	166.1 KB	7.6 KB	223	472	286	170	37212160	157237248	37216256	157241344	170110	7765
77	b1/f31976	3661	similarity (26)	COMPLETED	0	2015-05-10 13:15:38.793	237ms	129ms	0.0%	1.2 MB	103.6 MB	1.2 MB	103.6 MB	4.8 KB	60 B	11	1	237	129	1232896	108654592	1232896	108654592	4932	60
78	10/dafc84	3669	similarity (27)	COMPLETED	0	2015-05-10 13:15:38.800	319ms	221ms	0.0%	35.6 MB	150.1 MB	35.6 MB	150.1 MB	228.3 KB	8.4 KB	223	472	319	221	37310464	157380608	37314560	157384704	233810	8640
80	5c/3a7738	4134	similarity (29)	COMPLETED	0	2015-05-10 13:15:39.120	477ms	394ms	21.0%	108.5 MB	249 MB	108.5 MB	249.1 MB	411.6 KB	11.2 KB	288	473	477	394	113737728	261140480	113745920	261152768	421519	11438
60	09/579f35	1155	similarity (9)	COMPLETED	0	2015-05-10 13:15:37.603	5.7s	805ms	31.0%	109.4 MB	249.9 MB	109.4 MB	249.9 MB	1.7 MB	1.4 MB	656	865	5742	805	114671616	262021120	114720768	262029312	1799428	1468035
59	50/c59a80	1148	similarity (8)	COMPLETED	0	2015-05-10 13:15:37.600	5.8s	1.7s	57.0%	110.6 MB	251 MB	110.8 MB	251.2 MB	784.7 KB	16.8 KB	357	476	5808	1683	115920896	263192576	116158464	263442432	803581	17200
57	68/458ef3	1143	similarity (6)	COMPLETED	0	2015-05-10 13:15:37.599	5.8s	5s	60.5%	113 MB	253.6 MB	113.2 MB	253.8 MB	1.3 MB	24.4 KB	497	483	5837	5036	118497280	265916416	118730752	266178560	1316052	24984
85	3e/80bff0	4912	similarity (34)	COMPLETED	0	2015-05-10 13:15:43.437	265ms	178ms	2.0%	35.5 MB	150.1 MB	35.5 MB	150.1 MB	179.5 KB	7.8 KB	223	472	265	178	37224448	157380608	37228544	157384704	183858	7954
83	87/89c1cf	4878	similarity (32)	COMPLETED	0	2015-05-10 13:15:43.346	396ms	255ms	3.0%	35.6 MB	150.1 MB	35.6 MB	150.1 MB	592.9 KB	429.3 KB	393	739	396	255	37289984	157380608	37294080	157384704	607175	439626
72	93/3d8469	2551	similarity (21)	COMPLETED	0	2015-05-10 13:15:38.224	5.8s	1.3s	56.0%	110.4 MB	251 MB	110.4 MB	251 MB	796.6 KB	16.8 KB	357	475	5769	1279	115769344	263213056	115777536	263221248	815733	17250
69	c8/fb9154	2981	similarity (18)	COMPLETED	0	2015-05-10 13:15:38.391	5.6s	545ms	29.0%	108.8 MB	249.2 MB	108.8 MB	249.3 MB	799 KB	488.4 KB	403	730	5607	545	114114560	261349376	114122752	261361664	818126	500089
74	38/24821c	3234	similarity (23)	COMPLETED	0	2015-05-10 13:15:38.550	5.7s	780ms	52.0%	109.6 MB	250.1 MB	109.6 MB	250.1 MB	519.1 KB	14.1 KB	308	474	5671	780	114909184	262270976	114917376	262279168	531580	14463
79	7f/97bc53	3791	similarity (28)	COMPLETED	0	2015-05-10 13:15:38.880	5.5s	1.2s	41.0%	109.9 MB	250.4 MB	110.2 MB	250.6 MB	668.5 KB	15.1 KB	357	476	5529	1187	115261440	262615040	115568640	262815744	684564	15444
81	9c/82a679	4049	similarity (30)	COMPLETED	0	2015-05-10 13:15:39.031	5.5s	1.7s	41.0%	111.4 MB	251.8 MB	111.4 MB	251.8 MB	810 KB	19.3 KB	362	474	5497	1742	116781056	264048640	116789248	264056832	829484	19721
91	b3/712d3d	5943	similarity (40)	COMPLETED	0	2015-05-10 13:15:44.410	402ms	320ms	2.0%	35.6 MB	150.2 MB	35.6 MB	150.2 MB	265.3 KB	9.1 KB	231	478	402	320	37367808	157519872	37371904	157523968	271684	9369
