task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
52	db/fdae52	11768	similarity (1)	COMPLETED	0	2015-05-10 11:53:39.638	7.8s	270ms	3.0%	36.5 MB	58 MB	36.6 MB	58 MB	411.2 KB	219.6 KB	308	559	7830	270	38260736	60841984	38367232	60858368	421119	224820
58	b2/393b77	11774	similarity (7)	COMPLETED	0	2015-05-10 11:53:39.639	10.1s	1.3s	9.0%	108.2 MB	156.1 MB	108.2 MB	156.1 MB	402.1 KB	11.3 KB	301	475	10078	1294	113487872	163651584	113496064	163676160	411735	11616
60	5b/db0f48	11804	similarity (9)	COMPLETED	0	2015-05-10 11:53:39.646	16s	1s	26.0%	109.1 MB	156.8 MB	109.1 MB	156.9 MB	413.7 KB	12.1 KB	325	493	16048	1029	114356224	164413440	114372608	164491264	423628	12428
63	c2/3df596	12696	similarity (12)	COMPLETED	0	2015-05-10 11:53:44.222	11.9s	256ms	10.0%	107.8 MB	155.7 MB	107.8 MB	155.7 MB	300.5 KB	9.9 KB	236	475	11865	256	113004544	163250176	113012736	163274752	307716	10104
59	a1/a3e3fc	11812	similarity (8)	COMPLETED	0	2015-05-10 11:53:39.648	17.4s	1.6s	23.0%	110.1 MB	158 MB	110.1 MB	158 MB	794.1 KB	17.2 KB	370	478	17370	1596	115478528	165683200	115486720	165707776	813209	17651
57	38/fc91e0	11770	similarity (6)	COMPLETED	0	2015-05-10 11:53:39.638	18.6s	376ms	10.0%	108.1 MB	155.8 MB	108.4 MB	156.1 MB	317.2 KB	10.3 KB	244	481	18645	376	113393664	163323904	113655808	163676160	324864	10554
56	0a/4a312c	12480	similarity (5)	COMPLETED	0	2015-05-10 11:53:42.827	15.8s	365ms	3.0%	107.8 MB	155.5 MB	108 MB	155.8 MB	777.7 KB	443.4 KB	569	751	15761	365	113033216	163045376	113283072	163368960	796383	454000
55	c9/5669c3	11767	similarity (4)	COMPLETED	0	2015-05-10 11:53:39.638	19.8s	5.4s	0.0%	112.6 MB	160.6 MB	112.7 MB	160.6 MB	5.3 MB	3.9 MB	1715	1638	19830	5399	118116352	168349696	118124544	168370176	5603495	4071772
67	80/5b044b	12997	similarity (16)	COMPLETED	0	2015-05-10 11:53:45.635	14.2s	862ms	6.0%	107.8 MB	155.4 MB	108 MB	155.7 MB	234.1 KB	9.1 KB	244	481	14191	862	113020928	162926592	113270784	163270656	239702	9366
65	5e/f0eb68	13039	similarity (14)	COMPLETED	0	2015-05-10 11:53:46.075	14s	557ms	0.0%	69.6 MB	104.3 MB	35.7 MB	57.4 MB	319.2 KB	106.7 KB	268	514	14037	557	72998912	109412352	37396480	60174336	326832	109303
66	7b/0e81e8	13411	similarity (15)	COMPLETED	0	2015-05-10 11:53:47.470	18s	296ms	3.0%	68.7 MB	103.4 MB	68.7 MB	103.5 MB	294.2 KB	101.5 KB	422	645	17964	296	72060928	108474368	72065024	108494848	301224	103907
68	e9/53edaf	15193	similarity (17)	COMPLETED	0	2015-05-10 11:53:57.019	8.6s	158ms	0.0%	19.4 MB	51.1 MB	26.4 MB	48.3 MB	388.4 KB	178.3 KB	464	674	8641	158	20312064	53575680	27635712	50667520	397760	182598
64	ac/f8adf1	14911	similarity (13)	COMPLETED	0	2015-05-10 11:53:55.695	10.6s	215ms	3.0%	35.1 MB	56.7 MB	36.1 MB	57.7 MB	383.4 KB	147.6 KB	283	533	10640	215	36790272	59404288	37847040	60510208	392574	151110
