task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
57	2c/0977ab	14206	similarity (6)	COMPLETED	0	2015-05-10 11:40:02.464	712ms	466ms	7.0%	39.3 MB	153.6 MB	35.7 MB	150.2 MB	307.2 KB	9.6 KB	227	475	712	466	41238528	161013760	37429248	157519872	314588	9876
68	ff/59d08b	15237	similarity (17)	COMPLETED	0	2015-05-10 11:40:02.929	340ms	205ms	2.0%	35.5 MB	150 MB	35.5 MB	150 MB	162.5 KB	7.6 KB	223	472	340	205	37203968	157249536	37208064	157253632	166380	7734
67	4b/1ec770	15499	similarity (16)	COMPLETED	0	2015-05-10 11:40:03.039	317ms	216ms	2.0%	35.5 MB	150 MB	35.9 MB	150.1 MB	249.4 KB	127.4 KB	269	531	317	216	37203968	157249536	37593088	157351936	255408	130421
66	30/57477c	15327	similarity (15)	COMPLETED	0	2015-05-10 11:40:02.960	450ms	337ms	2.0%	35.6 MB	150.2 MB	35.7 MB	150.2 MB	290.5 KB	9.2 KB	219	469	450	337	37380096	157515776	37384192	157519872	297440	9426
71	3c/a754ee	15746	similarity (20)	COMPLETED	0	2015-05-10 11:40:03.177	327ms	205ms	0.0%	1.2 MB	103.6 MB	1.2 MB	103.6 MB	4.8 KB	60 B	11	1	327	205	1236992	108654592	1236992	108654592	4932	60
63	9b/446336	15525	similarity (12)	COMPLETED	0	2015-05-10 11:40:03.070	457ms	248ms	0.0%	1.2 MB	103.6 MB	1.2 MB	103.6 MB	4.8 KB	62 B	11	1	457	248	1236992	108654592	1236992	108654592	4936	62
70	0c/cc7402	15400	similarity (19)	COMPLETED	0	2015-05-10 11:40:02.985	599ms	523ms	32.0%	108.8 MB	249.2 MB	108.8 MB	249.3 MB	397.4 KB	12 KB	250	472	599	523	114114560	261349376	114122752	261361664	406932	12283
64	3d/59cf8e	16070	similarity (13)	COMPLETED	0	2015-05-10 11:40:03.357	317ms	194ms	2.0%	35.5 MB	150.1 MB	35.5 MB	150.1 MB	211.7 KB	8.1 KB	219	469	317	194	37261312	157380608	37265408	157384704	216756	8319
73	cf/8541c1	16156	similarity (22)	COMPLETED	0	2015-05-10 11:40:03.410	331ms	232ms	2.0%	35.5 MB	150 MB	35.5 MB	150 MB	177.2 KB	7.7 KB	223	472	331	232	37228544	157253632	37232640	157257728	181482	7925
69	15/7865f0	15959	similarity (18)	COMPLETED	0	2015-05-10 11:40:03.270	513ms	374ms	2.0%	35.8 MB	150.3 MB	35.8 MB	150.4 MB	364.1 KB	10.3 KB	284	469	513	374	37507072	157650944	37511168	157655040	372795	10516
76	05/8baa12	16496	similarity (25)	COMPLETED	0	2015-05-10 11:40:03.585	278ms	173ms	0.0%	35.5 MB	150 MB	35.5 MB	150 MB	166.1 KB	7.6 KB	223	472	278	173	37216256	157237248	37220352	157241344	170110	7769
77	ac/e400f5	16691	similarity (26)	COMPLETED	0	2015-05-10 11:40:03.674	229ms	144ms	0.0%	35.4 MB	150 MB	35.4 MB	150 MB	122.5 KB	6.9 KB	219	469	229	144	37142528	157245440	37146624	157249536	125406	7051
