task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
84	05/b4bdda	8907	similarity (33)	COMPLETED	0	2015-05-10 10:13:32.728	13s	1.1s	20.0%	109.2 MB	157 MB	109.2 MB	157 MB	592.4 KB	14.1 KB	368	476	13027	1136	114462720	164610048	114470912	164630528	606621	14476
90	b3/1d045d	10860	similarity (39)	COMPLETED	0	2015-05-10 10:13:39.904	9.5s	907ms	8.0%	108.3 MB	155.9 MB	108.5 MB	156.2 MB	348.4 KB	10.7 KB	309	481	9474	907	113532928	163508224	113807360	163811328	356752	11001
88	61/a1f51a	10561	similarity (37)	COMPLETED	0	2015-05-10 10:13:38.173	11.6s	920ms	8.0%	108.4 MB	156.1 MB	108.4 MB	156.1 MB	424.4 KB	11.8 KB	305	478	11574	920	113618944	163676160	113627136	163700736	434631	12032
87	26/6d047e	10043	similarity (36)	COMPLETED	0	2015-05-10 10:13:36.725	13.2s	1.9s	16.0%	110.5 MB	158.2 MB	110.5 MB	158.2 MB	855.1 KB	18 KB	370	477	13226	1887	115851264	165892096	115859456	165912576	875597	18444
89	44/5ea6fe	10612	similarity (38)	COMPLETED	0	2015-05-10 10:13:38.677	11.5s	1.3s	3.0%	108.9 MB	156.8 MB	108.9 MB	156.9 MB	547.9 KB	13.6 KB	305	478	11468	1289	114229248	164466688	114237440	164491264	561030	13914
86	a7/3b9ba9	9718	similarity (35)	COMPLETED	0	2015-05-10 10:13:35.789	15.6s	6.4s	22.0%	113.1 MB	161.1 MB	113.1 MB	161.1 MB	3.8 MB	3.3 MB	1216	1320	15605	6370	118607872	168902656	118616064	168923136	4035830	3419527
91	77/859638	10977	similarity (40)	COMPLETED	0	2015-05-10 10:13:40.319	11.7s	697ms	8.0%	108 MB	155.7 MB	108.2 MB	156.1 MB	275.4 KB	9.8 KB	248	484	11662	697	113233920	163278848	113487872	163676160	281960	10051
92	92/5dc3dd	11193	similarity (41)	COMPLETED	0	2015-05-10 10:13:42.008	10.3s	803ms	5.0%	107.8 MB	155.7 MB	107.8 MB	155.7 MB	446.9 KB	147.4 KB	276	515	10299	803	113041408	163250176	113049600	163274752	457580	150900
94	95/904aa1	11900	similarity (43)	COMPLETED	0	2015-05-10 10:13:44.940	10s	673ms	0.0%	30.7 MB	73 MB	30.7 MB	73 MB	311 KB	118 KB	414	649	9966	673	32223232	76500992	32223232	76529664	318421	120850
93	cf/f6a5c7	11219	similarity (42)	COMPLETED	0	2015-05-10 10:13:42.337	12.9s	1.1s	0.0%	109.2 MB	156.9 MB	109.2 MB	156.9 MB	603.4 KB	14.4 KB	370	478	12944	1050	114487296	164515840	114495488	164540416	617891	14752
95	82/82b25b	11956	similarity (44)	COMPLETED	0	2015-05-10 10:13:45.755	12s	211ms	4.0%	35.2 MB	56.6 MB	36.3 MB	57.9 MB	371.1 KB	197.3 KB	299	552	11979	211	36864000	59392000	38105088	60682240	379967	202066
96	fc/2b578e	12986	similarity (45)	COMPLETED	0	2015-05-10 10:13:49.378	9s	361ms	3.0%	108.2 MB	155.8 MB	108.4 MB	156.1 MB	523.9 KB	305 KB	356	555	8983	361	113410048	163332096	113684480	163688448	536522	312363
97	da/aa1ec7	13118	similarity (46)	COMPLETED	0	2015-05-10 10:13:49.747	9s	1.9s	3.0%	110.5 MB	158.3 MB	110.5 MB	158.3 MB	862.1 KB	18.2 KB	439	480	9029	1891	115851264	165965824	115859456	165986304	882841	18647
98	27/8e2fe0	14752	matrix (1)	COMPLETED	0	2015-05-10 10:13:58.819	1.9s	37ms	0.0%	1.3 MB	11 MB	1.3 MB	11.1 MB	21.2 KB	1.1 KB	44	8	1904	37	1413120	11579392	1413120	11587584	21751	1177
